id|creationDate|locationIP|browserUsed|content|length
687194772091|2011-10-22T14:41:45.862+0000|203.215.63.48|Firefox|About Just Fine, 09. She dressed like MichaeAbout Chad, Sahelian belt in the cen|80
687194772092|2011-10-22T19:49:22.054+0000|91.223.132.248|Internet Explorer|thx|3
687194772093|2011-10-22T15:06:33.474+0000|196.29.42.107|Firefox|About Latvia, mentary republic and is divided into 11About Serbian Empire, ia|77
687194772094|2011-10-23T00:00:36.081+0000|103.1.176.97|Safari|LOL|3
687194772095|2011-10-22T18:15:58.205+0000|91.223.132.248|Internet Explorer|I see|5
687194772096|2011-10-23T09:28:53.934+0000|203.215.63.48|Firefox|About Battle Without Honor or Humanity, featured on Hotei's 2004 album Electric Samura|86
687194772097|2011-10-22T01:04:55.800+0000|103.1.176.97|Safari|duh|3
687194772098|2011-10-22T23:45:03.261+0000|31.170.121.115|Internet Explorer|About Just Fine,  Grammy for Best ReAbout Luxembourg, s site and FrankishA|74
687194772099|2011-10-22T16:20:19.302+0000|27.116.33.147|Safari|About Ecuador, east altered historic center in Latin America. The country's largest city is Guayaquil. The About Serbian Empire,  was crowned Emperor of Serbs and Greeks on 16 April 1|183
687194772100|2011-10-23T00:20:47.367+0000|31.170.121.115|Internet Explorer|yes|3
687194772101|2011-10-22T15:08:26.351+0000|31.170.121.115|Internet Explorer|great|5
687194772102|2011-10-23T00:05:01.526+0000|196.29.42.107|Firefox|About Miley Cyrus, g single, Party in the U.S.AAbout Ringo Starr, s in August 196|81
687194772103|2011-10-23T00:42:49.914+0000|14.103.173.183|Internet Explorer|About Martina Navratilova, assador for AARP in an About Ringo Starr,  in more recent tim|88
687194772104|2011-10-22T17:25:29.218+0000|14.103.173.183|Internet Explorer|About Ecuador, res (620 mi) west of the maiAbout Muhammad, d” and around which th|81
687194772105|2011-10-22T22:59:32.932+0000|203.215.63.48|Firefox|fine|4
687194772107|2011-10-22T20:25:20.829+0000|61.16.136.118|Chrome|About Olivia Newton-John, ich featured one of the most successful filAbout Mack the |84
687194772108|2011-10-22T02:11:06.800+0000|14.103.173.183|Internet Explorer|About Charlie Parker, es of a number of Parker coAbout Teenage Kicks,  John O'|78
687194772109|2011-10-22T02:53:40.941+0000|27.116.33.147|Safari|I see|5
687194772110|2011-10-23T15:30:00.830+0000|103.1.176.97|Safari|About Doris Day,  animal welfare began in 1971, when she coAbout Olivia Newton-John|83
687194772111|2011-10-23T18:30:26.495+0000|203.215.63.48|Firefox|fine|4
687194772112|2011-10-22T05:24:55.590+0000|27.116.33.147|Safari|About Marilyn Monroe, ard. She received a GAbout Robin Williams, since 1980. He |80
687194772114|2011-10-21T23:47:03.133+0000|27.116.33.147|Safari|maybe|5
687194772115|2011-10-21T17:53:49.775+0000|101.96.12.162|Firefox|About Joe Strummer, ed and spontaneouAbout Harold Pinter, e Royal Academy oAbout|80
824633725780|2012-01-31T09:25:18.602+0000|204.79.148.85|Chrome|no way!|7
824633725782|2012-01-29T08:24:36.609+0000|204.79.148.85|Chrome|About Richard Strauss, r his operas, which iAbout Ezra Pound, ed to Italy in 1924|81
824633725783|2012-01-29T08:39:23.169+0000|14.192.50.165|Chrome|duh|3
824633725784|2012-01-29T08:02:07.414+0000|14.192.50.165|Chrome|About Alexander Downer, ng in Australian history. He About Money for Nothing/Beverly|84
824633725785|2012-01-29T09:08:20.347+0000|204.79.148.85|Chrome|duh|3
824633725786|2012-01-29T12:05:33.422+0000|46.18.61.189|Opera|roflol|6
824633725787|2012-01-30T06:48:19.574+0000|31.209.179.5|Firefox|About Gilbert du Motier, marquis de Lafayette, d is buried in Picpus Cemete|75
824633725788|2012-01-29T09:23:11.213+0000|14.192.50.165|Chrome|About H. P. Lovecraft, ctitioner of the classic hoAbout Ezra Pound,  Mauberley |79
824633725789|2012-01-29T14:39:53.478+0000|204.79.148.85|Chrome|fine|4
893353202538|2012-04-29T13:17:20.585+0000|31.209.179.5|Firefox|About Novgorod Republic, rd Novgorod the Great (Gosudař Gospodin Velikij Novgor|79
893353202539|2012-04-29T13:36:14.593+0000|14.103.173.183|Internet Explorer|cool|4
893353202540|2012-04-30T05:24:42.674+0000|27.4.90.237|Internet Explorer|About Shakira, s, Nevada, USA on 8 January 1973. and appearAbout Novgorod Republic, 12|86
893353202541|2012-04-29T02:21:24.675+0000|14.192.50.165|Chrome|About Andy Ram, ghest doubles ranking through July 2009, # 5About United Kingdom of Gre|87
893353202542|2012-04-30T11:06:39.545+0000|85.159.30.82|Chrome|maybe|5
893353202543|2012-04-29T05:54:22.315+0000|61.247.235.24|Firefox|LOL|3
893353202544|2012-04-29T02:37:30.594+0000|59.185.71.114|Firefox|duh|3
893353202545|2012-04-29T00:46:56.284+0000|61.16.136.118|Chrome|roflol|6
893353202546|2012-04-29T13:38:15.228+0000|14.103.173.183|Internet Explorer|thx|3
893353202548|2012-03-18T07:53:38.555+0000|117.53.155.216|Chrome|About Andy Ram, es a Wilson racquet and is sponsored by FilaAbout Hyderabad State, a U|86
893353202549|2012-03-18T12:36:49.389+0000|197.220.203.36|Firefox|fine|4
893353202550|2012-03-18T15:36:15.192+0000|193.136.95.244|Firefox|duh|3
893353202551|2012-03-18T08:01:42.780+0000|46.21.0.249|Internet Explorer|About Northern Rhodesia, osed to political, term Rhodesia referred to a re|74
893353202552|2012-03-18T23:52:27.663+0000|31.192.109.124|Internet Explorer|About Taking Chances World Tour: The Concert, released between April 29 and|75
893353202554|2012-03-26T16:22:58.544+0000|46.18.61.189|Opera|roflol|6
893353202555|2012-03-26T21:04:11.272+0000|46.18.61.189|Opera|yes|3
962072679293|2012-06-09T00:47:31.727+0000|103.10.56.212|Chrome|right|5
962072679294|2012-06-08T19:25:36.706+0000|148.204.226.31|Chrome|maybe|5
962072679295|2012-06-08T09:52:21.653+0000|117.53.155.216|Chrome|no|2
962072679296|2012-06-08T09:18:22.250+0000|1.2.2.77|Firefox|About Sylvester Stallone, ollywood action roles. Two of the notable characters h|80
962072679297|2012-06-08T09:19:05.067+0000|197.220.203.36|Firefox|About Jacques Chirac, orra and Grand Master of the French Légion d'honneur. On 15 |82
962072679298|2012-06-08T18:43:46.841+0000|14.192.50.165|Chrome|About Northern Alliance, sm and the Ontario Human Rights Commission, from a racialist a|87
962072679299|2012-06-08T19:54:53.480+0000|85.159.30.82|Chrome|no|2
962072679300|2012-06-09T17:04:15.830+0000|193.136.95.244|Firefox|fine|4
962072679301|2012-06-08T18:51:53.135+0000|124.108.5.94|Chrome|About Andy Ram, al tennis player from Israel, and the first Israeli tennis player to win a seniors Grand SAbout Shawty Get Loose, us, while Lil Mama raps on the second verse. Inst|179
962072679302|2012-06-08T09:38:31.226+0000|59.185.71.114|Firefox|I see|5
962072679303|2012-06-08T09:19:18.624+0000|27.112.88.106|Internet Explorer|good|4
962072679304|2012-06-08T14:47:37.695+0000|31.192.109.124|Internet Explorer|thanks|6
962072679305|2012-06-08T22:52:22.622+0000|31.24.100.159|Firefox|About Northern Alliance, n, from a racialist and Euro-centric perspAbout Liechtenst|83
962072679306|2012-06-09T07:47:57.495+0000|27.112.88.106|Internet Explorer|yes|3
962072679307|2012-06-08T23:37:36.847+0000|27.4.90.237|Internet Explorer|cool|4
962072679308|2012-06-09T04:00:39.754+0000|59.185.71.114|Firefox|fine|4
962072679309|2012-06-08T09:23:04.184+0000|27.4.90.237|Internet Explorer|LOL|3
893353202612|2012-04-19T14:41:49.095+0000|31.192.109.124|Internet Explorer|duh|3
893353202613|2012-04-19T12:05:48.223+0000|46.18.61.189|Opera|About Music of My Heart, ward which Estefan won of all the nominations received for the song. Also, Gloria Estefan achieved a Blockbuster Award for Best Pop Song in a|166
893353202614|2012-04-19T21:22:11.007+0000|101.96.12.162|Firefox|About Dirty Mind, a ranked Dirty Mind number 87 on its list of the Top 100 Album|80
893353202615|2012-04-19T12:08:22.733+0000|14.192.50.165|Chrome|maybe|5
893353202616|2012-04-19T15:05:44.394+0000|1.2.2.77|Firefox|maybe|5
893353202617|2012-04-19T12:12:08.236+0000|101.96.12.162|Firefox|no|2
893353202618|2012-04-19T23:33:58.767+0000|180.222.139.188|Internet Explorer|fine|4
893353202619|2012-04-20T03:36:43.306+0000|1.2.2.77|Firefox|I see|5
893353202620|2012-04-20T05:14:11.954+0000|31.192.109.124|Internet Explorer|right|5
893353202621|2012-04-20T06:34:19.688+0000|31.209.179.5|Firefox|no way!|7
893353202622|2012-04-20T07:01:46.357+0000|31.209.179.5|Firefox|About The Hands That Built America, Gangs of New York. It was one of two new songs on thei|90
893353202623|2012-04-19T12:16:17.159+0000|101.96.12.162|Firefox|roflol|6
893353202624|2012-04-20T11:07:38.086+0000|61.247.235.24|Firefox|maybe|5
893353202625|2012-04-19T14:17:35.201+0000|46.18.61.189|Opera|About Spain under the Restoration, to the system came from republicans, socialis|80
893353202626|2012-04-19T13:29:13.711+0000|148.204.226.31|Chrome|no|2
893353202627|2012-04-20T23:29:38.929+0000|1.2.2.77|Firefox|roflol|6
824633725893|2012-02-08T01:52:03.043+0000|61.16.136.118|Chrome|no way!|7
1030792156159|2012-08-10T11:23:00.679+0000|31.170.121.115|Internet Explorer|no|2
1030792156160|2012-08-10T20:56:23.023+0000|1.2.2.77|Firefox|thanks|6
1030792156161|2012-08-10T15:54:15.685+0000|59.185.71.114|Firefox|good|4
1030792156162|2012-08-10T13:00:02.753+0000|27.4.90.237|Internet Explorer|thx|3
1030792156163|2012-08-11T00:13:04.855+0000|61.16.136.118|Chrome|About John Milton, opagitica, (written in condemnation of pre-publicationAbout Andy Ram, . He attained his|106
1030792156164|2012-08-10T20:51:39.394+0000|61.247.235.24|Firefox|cool|4
1030792156165|2012-08-10T15:11:48.352+0000|101.96.12.162|Firefox|About Garth Brooks, and according to Nielsen Soundscan, his albums sales th|75
1030792156203|2012-07-23T09:42:06.201+0000|61.16.136.118|Chrome|cool|4
1030792156204|2012-07-22T22:13:47.334+0000|14.192.50.165|Chrome|thanks|6
1030792156205|2012-07-23T06:15:32.300+0000|61.16.136.118|Chrome|About Andy Ram, onships, together with Vera Zvonareva). He pAbout Vichy France, sulate|86
1030792156206|2012-07-23T18:00:24.804+0000|180.222.139.188|Internet Explorer|About Wolfgang Amadeus Mozart, was largely unfinished at the time of hisAbout An|80
1030792156207|2012-07-23T12:59:01.220+0000|59.185.71.114|Firefox|roflol|6
1030792156208|2012-07-24T01:56:28.418+0000|31.192.109.124|Internet Explorer|ok|2
1030792156210|2012-07-15T01:57:14.688+0000|1.2.2.77|Firefox|thanks|6
1030792156211|2012-07-15T01:37:15.001+0000|27.4.90.237|Internet Explorer|About Andy Ram,  he prefers doubles more and wins more matches. He uses a Wilson racquet and is sponsAbout Moby, success. Originally released in mid-1999 to an unflatte|168
1030792156212|2012-07-15T01:39:57.386+0000|61.247.235.24|Firefox|LOL|3
1030792156250|2012-09-08T06:45:07.498+0000|49.206.89.61|Safari|About Andy Ram, h partner Jonathan Erlich; together, they are About Benjamin Disraeli, tho|90
1030792156251|2012-09-08T07:46:55.470+0000|148.204.226.31|Chrome|great|5
1030792156252|2012-09-08T10:05:15.018+0000|189.217.209.55|Internet Explorer|ok|2
1030792156253|2012-09-07T15:39:45.989+0000|197.220.203.36|Firefox|duh|3
1030792156254|2012-09-08T02:44:53.548+0000|27.4.90.237|Internet Explorer|About Andy Ram, areva). He plays more doubles than singles as he pAbout Belgium, the Flemish Regio|98
1030792156255|2012-09-08T08:45:36.731+0000|101.96.12.162|Firefox|ok|2
1099511632992|2012-09-08T19:44:50.371+0000|27.112.88.106|Internet Explorer|thx|3
1099511632993|2012-09-08T19:46:03.869+0000|148.204.226.31|Chrome|thanks|6
1030792156258|2012-09-08T07:55:03.833+0000|196.1.99.249|Internet Explorer|roflol|6
1030792156259|2012-09-08T06:49:10.393+0000|85.159.30.82|Chrome|thx|3
962072679569|2012-05-28T05:34:36.265+0000|46.21.0.249|Internet Explorer|maybe|5
962072679570|2012-05-29T04:07:45.736+0000|193.136.95.244|Firefox|ok|2
962072679571|2012-05-28T13:42:46.710+0000|59.185.71.114|Firefox|About Andy Ram, re matches. He uses a Wilson racquet anAbout The Beacon Stre|76
962072679572|2012-05-29T01:07:02.490+0000|46.18.61.189|Opera|no way!|7
962072679573|2012-05-28T20:30:43.633+0000|61.16.136.118|Chrome|About Brian Mulroney, ime Minister of Canada from SeAbout Andy Ram,  uses a Wilson racque|89
1030792156324|2012-07-18T01:54:52.424+0000|14.192.50.165|Chrome|fine|4
1030792156325|2012-07-19T00:02:40.300+0000|61.247.235.24|Firefox|roflol|6
1030792156326|2012-07-18T03:36:56.782+0000|180.222.139.188|Internet Explorer|maybe|5
1030792156327|2012-07-18T02:31:38.066+0000|31.192.109.124|Internet Explorer|great|5
1030792156328|2012-07-18T23:14:30.786+0000|46.21.0.249|Internet Explorer|maybe|5
1030792156329|2012-07-18T03:26:44.617+0000|197.220.203.36|Firefox|right|5
1030792156330|2012-07-18T01:51:45.946+0000|197.220.203.36|Firefox|yes|3
1030792156331|2012-07-18T02:01:45.802+0000|197.220.203.36|Firefox|good|4
1030792156332|2012-07-18T02:54:21.906+0000|46.112.239.137|Internet Explorer|About Andy Ram,  2006 Wimbledon Championships, together with Vera Zvonareva). He plAbout Daft Punk Is Playing at My House, or Best D|132
1030792156333|2012-07-18T15:52:34.715+0000|27.112.88.106|Internet Explorer|About Laundry Service, ntually becoming the best selling singleAbout Daft Punk|78
893353202863|2012-03-09T14:27:40.656+0000|46.21.0.249|Internet Explorer|thx|3
893353202864|2012-03-09T14:09:52.309+0000|1.4.40.92|Chrome|thanks|6
893353202865|2012-03-09T14:41:22.024+0000|148.204.226.31|Chrome|right|5
893353202866|2012-03-09T19:37:04.637+0000|193.136.95.244|Firefox|LOL|3
893353202867|2012-03-09T14:13:16.067+0000|31.209.179.5|Firefox|cool|4
893353202868|2012-03-09T17:18:43.632+0000|1.2.2.77|Firefox|About Cleopatra VII, s and later with her brothers, Ptolemy XIII and Ptolemy XIV, w|83
893353202869|2012-03-09T15:20:24.498+0000|61.247.235.24|Firefox|About Luciano Pavarotti, most opera houses. Celebrity beyond the About Andy Ra|78
893353202870|2012-03-09T18:37:02.974+0000|61.16.136.118|Chrome|About Luciano Pavarotti, tropolitan Opera in March 200About Andy Ram,  player from I|84
893353202871|2012-03-09T18:01:15.425+0000|14.103.173.183|Internet Explorer|LOL|3
893353202872|2012-03-09T18:43:20.471+0000|31.209.179.5|Firefox|I see|5
893353202873|2012-03-09T14:37:56.666+0000|180.222.139.188|Internet Explorer|cool|4
893353202874|2012-03-10T09:06:38.808+0000|117.53.155.216|Chrome|roflol|6
893353202875|2012-03-09T17:34:51.174+0000|1.4.40.92|Chrome|no|2
893353202876|2012-03-10T00:36:46.008+0000|180.222.139.188|Internet Explorer|About William Randolph Hearst, sco, was donated by the Hearst CorporationAbout And|82
1030792156350|2012-07-18T12:05:45.202+0000|91.191.192.127|Firefox|thanks|6
1030792156351|2012-07-18T16:12:30.497+0000|61.247.235.24|Firefox|fine|4
1030792156352|2012-07-18T07:25:34.341+0000|46.18.61.189|Opera|roflol|6
1030792156354|2012-08-17T05:48:38.512+0000|27.35.111.48|Chrome|ok|2
1030792156355|2012-08-17T18:08:52.736+0000|61.247.235.24|Firefox|maybe|5
824633726149|2012-02-10T00:29:25.002+0000|61.247.235.24|Firefox|About Andy Ram, srael, and the first Israeli tennis player toAbout I Do Not Hook Up, was |89
824633726150|2012-02-10T14:23:33.159+0000|61.16.136.118|Chrome|About Avril Lavigne, Complicated, Sk8er Boi, I'About Andy Ram, ith partner J|76
824633726151|2012-02-10T09:39:57.529+0000|148.204.226.31|Chrome|duh|3
824633726152|2012-02-11T00:26:36.903+0000|180.222.139.188|Internet Explorer|right|5
824633726153|2012-02-10T15:04:14.773+0000|193.136.95.244|Firefox|About Andy Ram,  He uses a Wilson racquet and is spAbout I Do Not Hook Up, s, peaking within the lower regionsAbout ...And the Circus Leave|139
824633726154|2012-02-10T06:54:11.988+0000|27.4.90.237|Internet Explorer|About Meat Loaf, where he ranks 23rd for the number of weeks overall spent|74
824633726155|2012-02-10T11:20:51.731+0000|59.185.71.114|Firefox|thx|3
824633726156|2012-02-10T00:54:20.310+0000|31.209.179.5|Firefox|right|5
824633726157|2012-02-10T19:59:19.943+0000|46.21.0.249|Internet Explorer|About Pump It, eet, in response to arrows that appear on the screen in front of the|83
824633726158|2012-02-11T07:28:18.622+0000|1.4.40.92|Chrome|LOL|3
824633726159|2012-02-10T04:43:25.116+0000|31.3.82.207|Opera|About The Way/Solitaire, ire is the second commercial double A-side CD single by Clay Aiken released on March 16, 2|115
824633726160|2012-02-10T10:42:14.373+0000|1.2.2.77|Firefox|thanks|6
824633726161|2012-02-10T00:39:07.519+0000|193.136.95.244|Firefox|About Bertolt Brecht, was a German poet, playwright, and theatre director. An influential theatre practitioner of the 20th centur|129
824633726162|2012-02-10T10:50:58.845+0000|61.16.136.118|Chrome|About Meat Loaf, rilogy consisting of Bat Out of Hell, Bat OuAbout Little Criminals, d|86
824633726163|2012-02-10T11:12:06.091+0000|180.222.139.188|Internet Explorer|About Meat Loaf, is native US. However, he has retained icoAbout Endtroducing.....|82
824633726164|2012-02-10T00:40:57.280+0000|61.16.136.118|Chrome|thx|3
824633726165|2012-02-10T16:50:09.565+0000|117.53.155.216|Chrome|right|5
824633726166|2012-02-10T16:09:02.161+0000|180.222.139.188|Internet Explorer|LOL|3
824633726167|2012-02-10T00:40:41.950+0000|31.192.109.124|Internet Explorer|cool|4
1030792156393|2012-08-14T10:10:52.747+0000|101.96.12.162|Firefox|maybe|5
1030792156394|2012-08-14T17:45:39.594+0000|196.1.99.249|Internet Explorer|yes|3
1030792156395|2012-08-14T09:08:34.264+0000|27.112.88.106|Internet Explorer|I see|5
1030792156396|2012-08-14T07:49:24.532+0000|27.112.88.106|Internet Explorer|no|2
1030792156397|2012-08-14T22:57:23.038+0000|1.29.220.142|Chrome|About Andy Ram, won 15 of them through 2008, mostly with paAbout Ethiopia, were said |85
1030792156398|2012-08-14T22:57:56.558+0000|148.204.226.31|Chrome|About Frank Lloyd Wright, pers, hotels, and museums. Wright also deAbout Andy Ram|81
1030792156399|2012-08-14T12:01:11.691+0000|61.247.235.24|Firefox|thanks|6
1030792156400|2012-08-15T00:33:16.176+0000|101.50.94.220|Firefox|thanks|6
1030792156401|2012-08-15T22:43:43.660+0000|197.220.203.36|Firefox|good|4
1030792156402|2012-08-15T06:12:11.846+0000|103.1.6.79|Internet Explorer|maybe|5
1030792156403|2012-08-14T09:05:57.016+0000|192.100.158.95|Internet Explorer|good|4
1030792156404|2012-08-15T05:07:11.664+0000|61.247.235.24|Firefox|no way!|7
1030792156405|2012-08-14T09:41:36.971+0000|1.2.2.77|Firefox|no way!|7
1030792156406|2012-08-15T03:44:45.905+0000|101.50.94.220|Firefox|fine|4
1030792156407|2012-08-14T23:25:37.762+0000|61.16.136.118|Chrome|About Andy Ram, on racquet and is sponsored by Fila for his About British Overseas Terr|87
1030792156408|2012-08-14T23:02:53.899+0000|14.192.50.165|Chrome|thx|3
1030792156409|2012-08-15T03:43:13.710+0000|91.191.192.127|Firefox|About Andy Ram, n singles as he prefers doubles more and wAbout Georges Bizet, He |82
1030792156410|2012-08-14T20:17:12.871+0000|101.50.94.220|Firefox|I see|5
893353202962|2012-04-24T03:51:52.435+0000|46.21.0.249|Internet Explorer|cool|4
893353202963|2012-04-24T02:54:29.920+0000|197.220.203.36|Firefox|LOL|3
893353202964|2012-04-24T01:44:11.128+0000|14.103.173.183|Internet Explorer|About Charles, Prince of Wales,  of Rothesay. He is the longest-serving heir apparen|84
893353202965|2012-04-25T00:52:10.852+0000|85.159.30.82|Chrome|thx|3
